ZIPCODE,ZIP_TOTAL_PEOPLE,ZIP_AUDIENCE_PEOPLE,ZIP_TARGET_DENSITY,CUMULATIVE_REACH
11106,29083,88,0.003026,286764
07059,15536,47,0.003025,286811
55126,22820,69,0.003024,286880
04011,23827,72,0.003022,287060
78610,35736,108,0.003022,287060
27513,38736,117,0.003020,287177
08619,20207,61,0.003019,287238
19462,13584,41,0.003018,287279
50111,13263,40,0.003016,287319
06482,9638,29,0.003009,287459
07666,36894,111,0.003009,287459
07661,9641,29,0.003008,287488
60154,15629,47,0.003007,287535
46037,38979,117,0.003002,287652
02081,17663,53,0.003001,287705
07070,15028,45,0.002994,287750
70802,18059,54,0.002990,287804
99502,20075,60,0.002989,287864
75244,10715,32,0.002986,287896
11102,25136,75,0.002984,287971
19063,33860,101,0.002983,288072
19054,14093,42,0.002980,288114
02169,45991,137,0.002979,288251
17340,9742,29,0.002977,288280
66226,12102,36,0.002975,288410
36116,31592,94,0.002975,288410
98126,19850,59,0.002972,288469
29072,56546,168,0.002971,288637
43004,23568,70,0.002970,288707
44118,33679,100,0.002969,288911
98107,25933,77,0.002969,288911
93109,9095,27,0.002969,288911
07481,15500,46,0.002968,288990
55442,11117,33,0.002968,288990
10530,11463,34,0.002966,289024
21158,18907,56,0.002962,289184
06437,20591,61,0.002962,289184
46040,14519,43,0.002962,289184
12302,23997,71,0.002959,289255
80007,16229,48,0.002958,289303
30315,30786,91,0.002956,289584
60422,9471,28,0.002956,289584
19046,17252,51,0.002956,289584
11232,14546,43,0.002956,289584
53213,23007,68,0.002956,289584
49506,29445,87,0.002955,289693
55103,7444,22,0.002955,289693
78645,15573,46,0.002954,289789
55447,16929,50,0.002954,289789
12534,14225,42,0.002953,289831
84087,8474,25,0.002950,290000
95624,48817,144,0.002950,290000
23838,16953,50,0.002949,290050
53092,21707,64,0.002948,290114
60004,43092,127,0.002947,290241
08690,18328,54,0.002946,290295
53211,31962,94,0.002941,290389
74105,20753,61,0.002939,290450
40324,43253,127,0.002936,290577
37218,11607,34,0.002929,290611
43123,54988,161,0.002928,290820
37208,16394,48,0.002928,290820
10965,13665,40,0.002927,291042
78613,62177,182,0.002927,291042
70115,27684,81,0.002926,291123
02119,20858,61,0.002925,291184
55426,19847,58,0.002922,291242
08108,17460,51,0.002921,291293
01754,9589,28,0.002920,291390
30082,23632,69,0.002920,291390
44236,23292,68,0.002919,291486
60119,9591,28,0.002919,291486
78728,16450,48,0.002918,291534
66043,7543,22,0.002917,291590
72210,11656,34,0.002917,291590
80231,26411,77,0.002915,291667
33483,14754,43,0.002914,291710
98407,20257,59,0.002913,291769
12414,8594,25,0.002909,291794
19064,21327,62,0.002907,291913
84092,19608,57,0.002907,291913
07716,8265,24,0.002904,291982
15228,15494,45,0.002904,291982
64111,15500,45,0.002903,292027
95762,41396,120,0.002899,292147
78744,32087,93,0.002898,292286
48879,15873,46,0.002898,292286
97215,17616,51,0.002895,292337
63144,7956,23,0.002891,292360
80503,31837,92,0.002890,292517
12306,22493,65,0.002890,292517
63040,7622,22,0.002886,292539
80439,24267,70,0.002885,292609
31792,20111,58,0.002884,292667
06040,26365,76,0.002883,292743
31522,18744,54,0.002881,292797
46055,13887,40,0.002880,292865
08628,9722,28,0.002880,292865
90094,7304,21,0.002875,292886
95620,16355,47,0.002874,292933
36093,10812,31,0.002867,293066
84014,9768,28,0.002867,293066
55129,25807,74,0.002867,293066
55435,11165,32,0.002866,293146
02871,16749,48,0.002866,293146
07642,9429,27,0.002864,293222
33606,17108,49,0.002864,293222
55077,10481,30,0.002862,293276
08071,8385,24,0.002862,293276
37214,25165,72,0.002861,293348
65251,16086,46,0.002860,293394
01801,34290,98,0.002858,293579
55311,30437,87,0.002858,293579
94102,20299,58,0.002857,293637
02190,16476,47,0.002853,293684
28204,8086,23,0.002844,293730
01949,8086,23,0.002844,293730
04103,28846,82,0.002843,293917
02035,16178,46,0.002843,293917
10030,20754,59,0.002843,293917
40222,20782,59,0.002839,293976
06410,23960,68,0.002838,294094
55414,17615,50,0.002838,294094
99515,17985,51,0.002836,294174
19060,10226,29,0.002836,294174
10029,55749,158,0.002834,294332
80027,29309,83,0.002832,294415
10573,25432,72,0.002831,294565
72120,27551,78,0.002831,294565
29061,12368,35,0.002830,294600
33134,30402,86,0.002829,294686
92264,17687,50,0.002827,294736
17601,45652,129,0.002826,294886
50801,7431,21,0.002826,294886
11797,8142,23,0.002825,294909
08057,20537,58,0.002824,294967
72113,19852,56,0.002821,295023
10039,19861,56,0.002820,295079
11596,9229,26,0.002817,295105
98503,32665,92,0.002816,295462
11375,52550,148,0.002816,295462
97202,41550,117,0.002816,295462
62656,13156,37,0.002812,295586
33139,30937,87,0.002812,295586
60527,25255,71,0.002811,295765
43031,11385,32,0.002811,295765
57108,27034,76,0.002811,295765
07724,20291,57,0.002809,295822
02857,8191,23,0.002808,295845
07024,30641,86,0.002807,295931
78705,33153,93,0.002805,296024
02908,25352,71,0.002801,296095
06901,7502,21,0.002799,296440
78660,80380,225,0.002799,296440
01824,23577,66,0.002799,296440
20619,11792,33,0.002799,296440
55106,31463,88,0.002797,296528
98406,19326,54,0.002794,296674
32304,32932,92,0.002794,296674
60047,37290,104,0.002789,296836
33487,20798,58,0.002789,296836
55404,15782,44,0.002788,296880
64152,26189,73,0.002787,296953
85716,25125,70,0.002786,297023
43147,38791,108,0.002784,297131
97068,28047,78,0.002781,297390
11211,48909,136,0.002781,297390
55411,16181,45,0.002781,297390
37064,55395,154,0.002780,297544
08833,8635,24,0.002779,297607
83703,14033,39,0.002779,297607
40509,36749,102,0.002776,297762
37135,19092,53,0.002776,297762
03087,12971,36,0.002775,297798
07424,21272,59,0.002774,297857
95661,24882,69,0.002773,297926
08876,19859,55,0.002770,297981
40503,23832,66,0.002769,298047
95823,42987,119,0.002768,298166
94608,23147,64,0.002765,298230
08691,14475,40,0.002763,298312
63104,15201,42,0.002763,298312
90254,16656,46,0.002762,298358
17241,9065,25,0.002758,298383
02189,12338,34,0.002756,298417
75252,20325,56,0.002755,298473
83616,30170,83,0.002751,298629
48116,26535,73,0.002751,298629
21102,10912,30,0.002749,298659
21050,17108,47,0.002747,298810
95670,37859,104,0.002747,298810
43213,25857,71,0.002746,298881
07834,16412,45,0.002742,298926
46075,8402,23,0.002737,298949
01701,28163,77,0.002734,299026
07110,25274,69,0.002730,299095
75208,22356,61,0.002729,299156
15224,9164,25,0.002728,299238
35209,20897,57,0.002728,299238
94526,28617,78,0.002726,299364
50009,17610,48,0.002726,299364
46201,23122,63,0.002725,299477
66044,18348,50,0.002725,299477
33408,19821,54,0.002724,299531
64157,17997,49,0.002723,299697
02148,42965,117,0.002723,299697
23222,22043,60,0.002722,299781
08083,8818,24,0.002722,299781
07604,10289,28,0.002721,299809
77008,32357,88,0.002720,299897
55343,20226,55,0.002719,299952
84124,13624,37,0.002716,299989
63130,25411,69,0.002715,300058
15206,25791,70,0.002714,300128
80122,29493,80,0.002713,300208
07436,11430,31,0.002712,300239
46203,28034,76,0.002711,300315
07733,15868,43,0.002710,300420
38117,22875,62,0.002710,300420
07645,8122,22,0.002709,300442
28209,21796,59,0.002707,300593
60616,33986,92,0.002707,300593
08512,9607,26,0.002706,300619
60555,11828,32,0.002705,300651
25526,18130,49,0.002703,300700
11753,10366,28,0.002701,300890
95630,59979,162,0.002701,300890
48203,21485,58,0.002700,300948
44149,18164,49,0.002698,300997
94596,17428,47,0.002697,301044
17349,7793,21,0.002695,301118
11361,19663,53,0.002695,301118
21220,35629,96,0.002694,301214
40242,9655,26,0.002693,301317
07417,11141,30,0.002693,301317
44023,17451,47,0.002693,301317
60148,43092,116,0.002692,301433
73078,10038,27,0.002690,301460
96814,16371,44,0.002688,301631
40204,14135,38,0.002688,301631
63011,33106,89,0.002688,301631
66227,8935,24,0.002686,301655
32801,15648,42,0.002684,301789
80205,34272,92,0.002684,301789
14222,10437,28,0.002683,301817
54235,16423,44,0.002679,302059
11221,62334,167,0.002679,302059
60191,11572,31,0.002679,302059
55449,25777,69,0.002677,302128
19027,16816,45,0.002676,302173
70767,11962,32,0.002675,302205
39047,32163,86,0.002674,302291
19129,9355,25,0.002672,302316
15243,12354,33,0.002671,302349
12020,29962,80,0.002670,302521
16046,16107,43,0.002670,302521
49301,18355,49,0.002670,302521
18902,19487,52,0.002668,302634
38138,22867,61,0.002668,302634
01906,24745,66,0.002667,302700
06074,21383,57,0.002666,302799
33704,15753,42,0.002666,302799
21085,15397,41,0.002663,302840
02054,8269,22,0.002661,302940
08003,29310,78,0.002661,302940
19406,21841,58,0.002656,302998
55038,20741,55,0.002652,303053
48168,21500,57,0.002651,303110
84109,15479,41,0.002649,303190
02332,14722,39,0.002649,303190
95841,12463,33,0.002648,303223
80124,20052,53,0.002643,303276
66221,21198,56,0.002642,303332
87106,18941,50,0.002640,303382
95003,21601,57,0.002639,303439
60131,12899,34,0.002636,303515
44113,15936,42,0.002636,303515
08520,22388,59,0.002635,303574
46074,41770,110,0.002633,303684
68124,12548,33,0.002630,303717
93101,19397,51,0.002629,303897
46234,21681,57,0.002629,303897
83704,27384,72,0.002629,303897
60646,23216,61,0.002627,303958
17870,10286,27,0.002625,303985
48836,12583,33,0.002623,304018
11360,15645,41,0.002621,304120
94598,23276,61,0.002621,304120
95838,22519,59,0.002620,304239
55432,22904,60,0.002620,304239
75218,19089,50,0.002619,304289
02888,17957,47,0.002617,304419
73012,31718,83,0.002617,304419
10589,8792,23,0.002616,304442
30092,27536,72,0.002615,304546
15218,12238,32,0.002615,304546
53072,24479,64,0.002614,304610
66219,11483,30,0.002613,304640
60631,24883,65,0.002612,304705
80403,19913,52,0.002611,304757
27592,15330,40,0.002609,304821
66007,9200,24,0.002609,304821
03031,10352,27,0.002608,304879
98077,11885,31,0.002608,304879
53719,26857,70,0.002606,304978
06424,11128,29,0.002606,304978
48167,22262,58,0.002605,305036
60089,33043,86,0.002603,305153
02053,11910,31,0.002603,305153
66207,14223,37,0.002601,305190
17402,28467,74,0.002600,305330
18901,25382,66,0.002600,305330
10301,28859,75,0.002599,305405
85014,20411,53,0.002597,305521
97225,24259,63,0.002597,305521
06037,16962,44,0.002594,305565
60143,8870,23,0.002593,305588
85028,18543,48,0.002589,305636
91001,31308,81,0.002587,305717
68130,17405,45,0.002585,305762
68522,8516,22,0.002583,305828
10567,17035,44,0.002583,305828
18914,18598,48,0.002581,305920
04038,17050,44,0.002581,305920
62650,18994,49,0.002580,306163
45202,18603,48,0.002580,306163
87111,47287,122,0.002580,306163
04086,9304,24,0.002580,306163
60106,12406,32,0.002579,306195
07003,42308,109,0.002576,306304
21788,10489,27,0.002574,306370
07628,15154,39,0.002574,306370
75022,22152,57,0.002573,306543
11210,45087,116,0.002573,306543
83713,20996,54,0.002572,306716
01960,46263,119,0.002572,306716
62521,28810,74,0.002569,306823
02882,12846,33,0.002569,306823
05495,10515,27,0.002568,306883
46163,12849,33,0.002568,306883
19083,31190,80,0.002565,306963
90025,32374,83,0.002564,307046
85006,14839,38,0.002561,307128
84107,17184,44,0.002561,307128
37138,20311,52,0.002560,307251
29036,27729,71,0.002560,307251
60712,11726,30,0.002558,307302
07057,8210,21,0.002558,307302
68022,28162,72,0.002557,307374
08812,11738,30,0.002556,307404
04101,19180,49,0.002555,307585
78754,18001,46,0.002555,307585
97211,33665,86,0.002555,307585
08824,11748,30,0.002554,307615
08620,10580,27,0.002552,307642
73107,14895,38,0.002551,307780
21206,39206,100,0.002551,307780
61607,9018,23,0.002550,307865
11103,24311,62,0.002550,307865
95827,14125,36,0.002549,307978
48236,30203,77,0.002549,307978
40504,17269,44,0.002548,308122
60612,25510,65,0.002548,308122
07646,13734,35,0.002548,308122
40205,22380,57,0.002547,308368
27713,46729,119,0.002547,308368
07656,8246,21,0.002547,308368
53549,8246,21,0.002547,308368
06475,10995,28,0.002547,308368
01720,18467,47,0.002545,308415
90020,20848,53,0.002542,308538
02136,27534,70,0.002542,308538
43074,14170,36,0.002541,308574
37115,25209,64,0.002539,308638
39828,11427,29,0.002538,308667
70118,26825,68,0.002535,308735
27606,34344,87,0.002533,308850
02917,11056,28,0.002533,308850
97070,24499,62,0.002531,308959
39213,18568,47,0.002531,308959
66216,22140,56,0.002529,309015
19711,40346,102,0.002528,309117
85715,16633,42,0.002525,309322
84020,26141,66,0.002525,309322
63017,38417,97,0.002525,309322
46224,21393,54,0.002524,309376
01904,16251,41,0.002523,309417
78653,24186,61,0.002522,309478
53572,9122,23,0.002521,309501
28210,36118,91,0.002520,309592
60194,15085,38,0.002519,309658
19055,11115,28,0.002519,309658
45227,17076,43,0.002518,309738
11694,14696,37,0.002518,309738
10552,15895,40,0.002517,309778
08505,16300,41,0.002515,309877
60532,23066,58,0.002515,309877
94553,39770,100,0.002514,309977
01886,21492,54,0.002513,310031
33140,18319,46,0.002511,310142
15044,25883,65,0.002511,310142
44131,19520,49,0.002510,310191
29170,18336,46,0.002509,310237
07075,8383,21,0.002505,310258
30064,46724,117,0.002504,310604
87508,17173,43,0.002504,310604
50112,10385,26,0.002504,310604
85251,33540,84,0.002504,310604
63119,30349,76,0.002504,310604
37211,47545,119,0.002503,310838
17315,21575,54,0.002503,310838
06106,24372,61,0.002503,310838
04530,10790,27,0.002502,310865
60061,21191,53,0.002501,310992
75206,29589,74,0.002501,310992
66224,12800,32,0.002500,311130
21040,19202,48,0.002500,311130
94606,23200,58,0.002500,311130
25313,10004,25,0.002499,311238
08807,33211,83,0.002499,311238
46038,34032,85,0.002498,311367
06443,17611,44,0.002498,311367
60526,11615,29,0.002497,311396
95124,35268,88,0.002495,311669
85259,20840,52,0.002495,311669
85284,16835,42,0.002495,311669
08844,36467,91,0.002495,311669
02351,14046,35,0.002492,311918
11226,71415,178,0.002492,311918
05446,14449,36,0.002492,311918
70817,28902,72,0.002491,311990
43119,21691,54,0.002490,312110
06405,26507,66,0.002490,312110
01970,37785,94,0.002488,312204
95828,36987,92,0.002487,312369
07410,29355,73,0.002487,312369
63110,15288,38,0.002486,312407
19078,9670,24,0.002482,312551
02062,25384,63,0.002482,312551
63109,22968,57,0.002482,312551
10805,12495,31,0.002481,312628
07751,18544,46,0.002481,312628
94605,31454,78,0.002480,312706
91362,29860,74,0.002478,312780
70812,8483,21,0.002476,312955
03109,8482,21,0.002476,312955
48813,18576,46,0.002476,312955
28226,35143,87,0.002476,312955
60510,24651,61,0.002475,313144
01721,14948,37,0.002475,313144
55438,14546,36,0.002475,313144
89701,22223,55,0.002475,313144
07869,21845,54,0.002472,313243
07035,8899,22,0.002472,313243
07876,9306,23,0.002472,313243
40223,22259,55,0.002471,313464
66210,16595,41,0.002471,313464
83642,41683,103,0.002471,313464
12571,8903,22,0.002471,313464
89135,29552,73,0.002470,313634
29016,25914,64,0.002470,313634
02339,13359,33,0.002470,313634
72204,19863,49,0.002467,313683
60056,42635,105,0.002463,313827
07405,15836,39,0.002463,313827
64114,22362,55,0.002460,313960
79705,31704,78,0.002460,313960
60626,32951,81,0.002458,314041
46112,34995,86,0.002457,314164
02370,15059,37,0.002457,314164
19125,22802,56,0.002456,314220
07470,46032,113,0.002455,314363
03076,12220,30,0.002455,314363
59701,26505,65,0.002452,314428
68105,13463,33,0.002451,314461
07676,8572,21,0.002450,314701
33469,15509,38,0.002450,314701
85258,24487,60,0.002450,314701
35242,49395,121,0.002450,314701
57105,17153,42,0.002449,314809
90245,14290,35,0.002449,314809
62236,12657,31,0.002449,314809
55364,13074,32,0.002448,314841
40511,27386,67,0.002447,315047
95829,22882,56,0.002447,315047
30126,33926,83,0.002447,315047
01923,24951,61,0.002445,315281
30097,40906,100,0.002445,315281
19047,29855,73,0.002445,315281
02915,15147,37,0.002443,315318
07660,9827,24,0.002442,315403
75204,24980,61,0.002442,315403
60181,22948,56,0.002440,315499
55431,16392,40,0.002440,315499
84010,25838,63,0.002438,315607
02840,18458,45,0.002438,315607
02375,9444,23,0.002435,315676
20653,18889,46,0.002435,315676
46062,34520,84,0.002433,315834
44141,13152,32,0.002433,315834
44333,17260,42,0.002433,315834
94597,17678,43,0.002432,315877
66212,27146,66,0.002431,315993
90005,20569,50,0.002431,315993
60565,33758,82,0.002429,316189
78665,46939,114,0.002429,316189
06095,27185,66,0.002428,316255
08016,29664,72,0.002427,316474
11206,60570,147,0.002427,316474
55122,25177,61,0.002423,316601
46219,27235,66,0.002423,316601
80005,26025,63,0.002421,316757
70815,19414,47,0.002421,316757
98075,19002,46,0.002421,316757
17046,22311,54,0.002420,316848
12831,15288,37,0.002420,316848
10562,21910,53,0.002419,316974
75287,30172,73,0.002419,316974
68507,12405,30,0.002418,317178
80120,25646,62,0.002418,317178
50313,11995,29,0.002418,317178
94566,34319,83,0.002418,317178
07746,17375,42,0.002417,317271
11791,21101,51,0.002417,317271
10463,48014,116,0.002416,317387
95815,13663,33,0.002415,317420
23831,31485,76,0.002414,317496
77002,9949,24,0.002412,317582
10598,25705,62,0.002412,317582
02910,17832,43,0.002411,317625
40065,26555,64,0.002410,317689
07712,32383,78,0.002409,317767
10035,25337,61,0.002408,317828
98074,22025,53,0.002406,317881
45242,21626,52,0.002405,317933
07306,32472,78,0.002402,318011
19007,17086,41,0.002400,318052
30022,54617,131,0.002399,318241
50014,24173,58,0.002399,318241
06795,12093,29,0.002398,318270
06416,12932,31,0.002397,318301
98467,12944,31,0.002395,318400
80026,28397,68,0.002395,318400
11209,50120,120,0.002394,318520
98070,10868,26,0.002392,318546
84117,15058,36,0.002391,318665
23832,34708,83,0.002391,318665
87108,22608,54,0.002389,318719
64834,8798,21,0.002387,318811
30344,29746,71,0.002387,318811
27502,38983,93,0.002386,318941
53713,15510,37,0.002386,318941
21613,15530,37,0.002382,319047
40241,28970,69,0.002382,319047
30360,10080,24,0.002381,319071
08882,11344,27,0.002380,319098
19810,24381,58,0.002379,319156
11358,24398,58,0.002377,319214
19382,43353,103,0.002376,319317
06111,25273,60,0.002374,319408
95066,13059,31,0.002374,319408
68521,24446,58,0.002373,319466
48118,13084,31,0.002369,319497
99901,10979,26,0.002368,319523
78644,14364,34,0.002367,319557
60185,23665,56,0.002366,319698
30076,35933,85,0.002366,319698
07095,16068,38,0.002365,319736
19053,22847,54,0.002364,319910
06611,31724,75,0.002364,319910
84123,19033,45,0.002364,319910
91030,20312,48,0.002363,319958
48178,33046,78,0.002360,320036
96815,21194,50,0.002359,320209
29210,26283,62,0.002359,320209
66213,25859,61,0.002359,320209
95776,18240,43,0.002357,320252
11598,11888,28,0.002355,320280
85250,15719,37,0.002354,320371
02093,11047,26,0.002354,320371
43125,11893,28,0.002354,320371
35216,26785,63,0.002352,320467
68007,14028,33,0.002352,320467
06801,16608,39,0.002348,320506
94043,20029,47,0.002347,320615
11105,26413,62,0.002347,320615
01887,20462,48,0.002346,320663
33410,32829,77,0.002345,320796
07103,23883,56,0.002345,320796
73132,19209,45,0.002343,320868
63132,11525,27,0.002343,320868
39209,21345,50,0.002342,320918
60563,29469,69,0.002341,320987
97224,34194,80,0.002340,321097
64110,12819,30,0.002340,321097
70764,13686,32,0.002338,321151
72117,9409,22,0.002338,321151
11356,13695,32,0.002337,321233
04074,21398,50,0.002337,321233
43015,50513,118,0.002336,321380
08904,12413,29,0.002336,321380
73025,13703,32,0.002335,321412
97361,10285,24,0.002333,321478
90048,18004,42,0.002333,321478
92649,29162,68,0.002332,321591
60108,19294,45,0.002332,321591
12095,9455,22,0.002327,321613
84121,26650,62,0.002326,321675
23231,33123,77,0.002325,321752
19801,14632,34,0.002324,321786
48130,15070,35,0.002322,321821
53715,14218,33,0.002321,322001
02072,24988,58,0.002321,322001
06355,12495,29,0.002321,322001
95662,25847,60,0.002321,322001
98332,18539,43,0.002319,322142
83709,42255,98,0.002319,322142
92782,20712,48,0.002317,322299
08022,9062,21,0.002317,322299
01845,25892,60,0.002317,322299
80236,12084,28,0.002317,322299
44143,22456,52,0.002316,322351
11577,10366,24,0.002315,322423
98106,20738,48,0.002315,322423
90232,13397,31,0.002314,322454
19122,20320,47,0.002313,322501
19001,14276,33,0.002312,322534
08852,14717,34,0.002310,322778
15237,37665,87,0.002310,322778
46217,25113,58,0.002310,322778
10801,28134,65,0.002310,322778
19426,32481,75,0.002309,322878
37210,10828,25,0.002309,322878
53158,16462,38,0.002308,322916
11372,41208,95,0.002305,323011
30084,29509,68,0.002304,323150
39042,30812,71,0.002304,323150
17801,11725,27,0.002303,323242
12401,28228,65,0.002303,323242
78681,41714,96,0.002301,323365
89423,11734,27,0.002301,323365
01749,16957,39,0.002300,323594
27610,55652,128,0.002300,323594
46142,26961,62,0.002300,323594
55119,27406,63,0.002299,323657
60641,45695,105,0.002298,323808
27701,20018,46,0.002298,323808
66061,50997,117,0.002294,323925
19971,17879,41,0.002293,323966
46143,48873,112,0.002292,324102
94805,10470,24,0.002292,324102
33611,29692,68,0.002290,324267
73162,23582,54,0.002290,324267
68154,18777,43,0.002290,324267
19401,26646,61,0.002289,324328
48114,20103,46,0.002288,324460
46227,37584,86,0.002288,324460
53226,17489,40,0.002287,324541
02914,17924,41,0.002287,324541
66203,16182,37,0.002286,324612
07081,14872,34,0.002286,324612
95112,31943,73,0.002285,324710
33149,10941,25,0.002285,324710
07456,10948,25,0.002284,324735
27523,16208,37,0.002283,324936
27587,71825,164,0.002283,324936
43062,27615,63,0.002281,324999
01545,30259,69,0.002280,325141
80228,32023,73,0.002280,325141
53901,10968,25,0.002279,325166
02919,26350,60,0.002277,325311
06457,37324,85,0.002277,325311
23139,25058,57,0.002275,325368
13104,14514,33,0.002274,325401
07675,24643,56,0.002272,325457
60655,23337,53,0.002271,325510
11233,50224,114,0.002270,325681
10520,11015,25,0.002270,325681
07005,14094,32,0.002270,325681
94523,27791,63,0.002267,325744
46184,10597,24,0.002265,325789
33715,9270,21,0.002265,325789
03246,13249,30,0.002264,325819
55912,19888,45,0.002263,325916
10704,22975,52,0.002263,325916
97301,42004,95,0.002262,326159
65026,9728,22,0.002262,326159
02920,29616,67,0.002262,326159
46239,26087,59,0.002262,326159
93711,29633,67,0.002261,326226
38104,18142,41,0.002260,326267
17901,18167,41,0.002257,326337
11702,12851,29,0.002257,326337
60513,15974,36,0.002254,326554
40207,29284,66,0.002254,326554
68505,13311,30,0.002254,326554
27705,37711,85,0.002254,326554
73142,12870,29,0.002253,326583
10033,38637,87,0.002252,326670
02188,12438,28,0.002251,326872
44012,22655,51,0.002251,326872
78602,26657,60,0.002251,326872
07307,27986,63,0.002251,326872
19030,10223,23,0.002250,326993
07719,20446,46,0.002250,326993
97140,23116,52,0.002250,326993
55128,22229,50,0.002249,327043
78628,41835,94,0.002247,327137
43110,31611,71,0.002246,327208
95747,66816,150,0.002245,327358
37072,25408,57,0.002243,327559
68008,10698,24,0.002243,327559
55423,26304,59,0.002243,327559
92679,27197,61,0.002243,327559
08831,54856,123,0.002242,327682
03824,11601,26,0.002241,327798
75039,14724,33,0.002241,327798
87544,11600,26,0.002241,327798
66503,13831,31,0.002241,327798
04901,25450,57,0.002240,327855
19350,9826,22,0.002239,327923
60656,20545,46,0.002239,327923
07936,10275,23,0.002238,327991
07080,20104,45,0.002238,327991
60608,44712,100,0.002237,328091
98146,20572,46,0.002236,328137
29203,31325,70,0.002235,328295
15101,21922,49,0.002235,328295
06825,17449,39,0.002235,328295
30340,17008,38,0.002234,328333
72118,14330,32,0.002233,328365
78641,73473,164,0.002232,328608
46060,35393,79,0.002232,328608
37207,29609,66,0.002229,328674
06515,11670,26,0.002228,328700
78724,16176,36,0.002226,328792
48867,25155,56,0.002226,328792
94404,25168,56,0.002225,328848
17403,30125,67,0.002224,328915
56003,11703,26,0.002222,329032
96744,40962,91,0.002222,329032
97304,30618,68,0.002221,329132
60118,14410,32,0.002221,329132
80222,18918,42,0.002220,329174
94577,32891,73,0.002219,329308
29212,27485,61,0.002219,329308
50316,9921,22,0.002218,329330
62294,13084,29,0.002216,329359
92106,15804,35,0.002215,329461
94403,30253,67,0.002215,329461
06371,9935,22,0.002214,329568
30071,15355,34,0.002214,329568
64151,23035,51,0.002214,329568
95765,31650,70,0.002212,329717
23224,26223,58,0.002212,329717
97351,9494,21,0.002212,329717
07866,20353,45,0.002211,329807
03801,20351,45,0.002211,329807
35226,32121,71,0.002210,329878
15201,12682,28,0.002208,330070
50125,17663,39,0.002208,330070
49546,28530,63,0.002208,330070
16066,28082,62,0.002208,330070
10470,9969,22,0.002207,330092
10310,18589,41,0.002206,330263
60630,40349,89,0.002206,330263
70124,18589,41,0.002206,330263
97209,26337,58,0.002202,330431
55337,33149,73,0.002202,330431
80223,16805,37,0.002202,330431
96701,28163,62,0.002201,330493
60643,44085,97,0.002200,330590
98006,31374,69,0.002199,330721
91602,15918,35,0.002199,330721
02769,12281,27,0.002199,330721
70714,14559,32,0.002198,330775
06076,10008,22,0.002198,330775
30311,31859,70,0.002197,330940
61704,29137,64,0.002197,330940
15017,14111,31,0.002197,330940
85020,27318,60,0.002196,331153
19123,15483,34,0.002196,331153
07071,17306,38,0.002196,331153
43228,36887,81,0.002196,331153
19428,16398,36,0.002195,331189
40515,31904,70,0.002194,331259
60053,20985,46,0.002192,331338
11021,15053,33,0.002192,331338
39208,22366,49,0.002191,331428
02905,18716,41,0.002191,331428
55109,25573,56,0.002190,331484
11576,11424,25,0.002188,331570
98422,17367,38,0.002188,331570
07444,10512,23,0.002188,331570
19805,32012,70,0.002187,331712
46237,32923,72,0.002187,331712
94112,51690,113,0.002186,332005
23185,45750,100,0.002186,332005
11570,24698,54,0.002186,332005
55387,11896,26,0.002186,332005
01532,13270,29,0.002185,332191
11385,59958,131,0.002185,332191
33316,11900,26,0.002185,332191
03054,22905,50,0.002183,332241
28202,14665,32,0.002182,332273
91301,21550,47,0.002181,332320
72076,25251,55,0.002178,332440
44145,29844,65,0.002178,332440
11414,20675,45,0.002177,332631
08043,26642,58,0.002177,332631
02865,16536,36,0.002177,332631
55378,23882,52,0.002177,332631
66002,10569,23,0.002176,332698
44011,20225,44,0.002176,332698
01510,12421,27,0.002174,332725
19438,21181,46,0.002172,332798
19056,12431,27,0.002172,332798
87102,14283,31,0.002170,332884
29045,25343,55,0.002170,332884
27540,40104,87,0.002169,333012
95660,18899,41,0.002169,333012
15211,9685,21,0.002168,333218
60174,26747,58,0.002168,333218
06905,17069,37,0.002168,333218
90019,41512,90,0.002168,333218
14618,18923,41,0.002167,333405
07430,22152,48,0.002167,333405
94588,23992,52,0.002167,333405
54913,21224,46,0.002167,333405
36092,17104,37,0.002163,333442
30005,30526,66,0.002162,333593
55372,28219,61,0.002162,333593
06238,11102,24,0.002162,333593
22901,30541,66,0.002161,333659
11501,16206,35,0.002160,333747
19454,24542,53,0.002160,333747
80023,24558,53,0.002158,333800
02809,18544,40,0.002157,333894
55068,25031,54,0.002157,333894
60542,15315,33,0.002155,333927
70508,32035,69,0.002154,334129
60172,20423,44,0.002154,334129
15205,19030,41,0.002154,334129
19802,22281,48,0.002154,334129
30331,56655,122,0.002153,334251
27545,25554,55,0.002152,334376
07304,32532,70,0.002152,334376
65202,36728,79,0.002151,334455
11747,18601,40,0.002150,334495
17543,38646,83,0.002148,334578
29054,9783,21,0.002147,334838
94087,36323,78,0.002147,334838
46123,33073,71,0.002147,334838
36108,15834,34,0.002147,334838
60074,26085,56,0.002147,334838
46168,29353,63,0.002146,334960
92675,27494,59,0.002146,334960
11237,29832,64,0.002145,335024
17404,28922,62,0.002144,335086
75231,20532,44,0.002143,335130
97229,59745,128,0.002142,335258
68136,16821,36,0.002140,335321
84025,12614,27,0.002140,335321
53045,21036,45,0.002139,335448
08638,17762,38,0.002139,335448
80237,20568,44,0.002139,335448
97062,24791,53,0.002138,335539
96826,17774,38,0.002138,335539
43229,34621,74,0.002137,335613
87015,11248,24,0.002134,335637
